symbol,date,open,high,low,close,volume,ema,atr,bb_middle,bb_upper,bb_lower,bb_width,volatility,obv,macd_12_26,macd_signal_12_26_9
MSFT,2024-04-09 04:00:00 UTC,426.44,427.74,421.62,422.07399999999996,12512289.0,420.6661700518003,6.6189768894359,422.07399999999996,430.4485137172336,413.6994862827663,0.03968267989610182,1.5527298699061416,-16631793.0,3.510487731951855,0.0
MSFT,2024-04-10 04:00:00 UTC,422.19,424.03,419.7,422.47300000000007,16216581.0,420.91320147543837,6.616192825904763,422.47300000000007,430.2215947113096,414.72440528869055,0.03668208245880575,1.5631509771546481,-32848374.0,3.3047830659323836,0.0
MSFT,2024-04-11 04:00:00 UTC,425.82,429.37,422.36,423.1145,17966423.0,421.5814680015871,6.644321909768708,423.1145,430.40372340821506,415.825276591785,0.03445508678249049,1.5526656017967209,-14881951.0,3.4784927086130892,0.0
MSFT,2024-04-12 04:00:00 UTC,424.05,425.1794,419.77,422.9485000000001,19256798.0,421.6118043823883,6.752584630499517,422.9485000000001,430.18686932785624,415.7101306721439,0.034228135708513734,1.6005178076557283,-34138749.0,3.093923423435683,0.0
MSFT,2024-04-15 04:00:00 UTC,426.6,426.82,413.43,422.8095,20273538.0,420.85258491739893,7.226685728320979,422.8095,430.6568850153463,414.96211498465374,0.03712019249967787,1.747095476337148,-54412287.0,2.0984469359214017,0.0
MSFT,2024-04-16 04:00:00 UTC,414.57,418.4,413.7301,422.6725,16765616.0,420.2551958776466,7.050493890583766,422.6725,431.0041337565189,414.3408662434811,0.03942359039927555,1.7006353153996252,-37646671.0,1.369587044724483,0.0
MSFT,2024-04-17 04:00:00 UTC,417.25,418.88,410.33,422.1940000000001,15855485.0,419.4537486512041,7.1576014698277834,422.1940000000001,431.8283298458732,412.55967015412693,0.04563934990015556,1.7379568448494036,-53502156.0,0.5643596422798964,0.0
MSFT,2024-04-18 04:00:00 UTC,410.63,411.89,403.95,421.146,21029917.0,418.0076773510894,7.213487079125799,421.146,433.5512864792279,408.74071352077215,0.05891204702990349,1.7843241099081801,-74532073.0,-0.6768226205160204,0.0
MSFT,2024-04-19 04:00:00 UTC,404.03,405.48,397.77,419.6335,30293989.0,416.2088509366999,7.248952287759673,419.6335,434.87016115518855,404.3968388448115,0.07261889794398459,1.8162337862697115,-104826062.0,-2.052371998826061,0.0
MSFT,2024-04-22 04:00:00 UTC,400.08,402.85,395.75,418.24449999999996,20286875.0,414.75657941891893,7.238312838633983,418.24449999999996,434.97722932089835,401.5117706791016,0.0800141033338078,1.8052456201700877,-84539187.0,-2.9599121442390697,0.0
MSFT,2024-04-23 04:00:00 UTC,404.235,408.2,403.06,417.48,15734501.0,414.07214328378376,7.238433350160128,417.48,434.7144697443397,400.24553025566036,0.08256428928015551,1.775997583276524,-68804686.0,-3.1099232308818614,0.0
MSFT,2024-04-24 04:00:00 UTC,409.56,412.47,406.78,416.8505,15065330.0,413.5947963043758,7.127830968005838,416.8505,434.361158979458,399.339841020542,0.084014096082207,1.742490335893472,-53739356.0,-3.0731521650791365,0.0
MSFT,2024-04-25 04:00:00 UTC,394.03,399.8899,388.03,415.73100000000005,40586450.0,412.2086252277686,8.120843041719708,415.73100000000005,434.802260163153,396.6597398368471,0.09174807826769205,2.0350949884020917,-94325806.0,-3.808637487711337,0.0
MSFT,2024-04-26 04:00:00 UTC,412.17,413.0,405.7601,415.01099999999997,29694654.0,411.6478037775049,8.53792568159687,415.01099999999997,434.37426081717183,395.6477391828281,0.0933144462058686,2.1012811777901335,-64631152.0,-3.760728410141553,0.0
MSFT,2024-04-29 04:00:00 UTC,405.25,406.32,399.19,413.895,19582091.0,410.75277484631397,8.437359561482806,413.895,433.50973613598586,394.2802638640141,0.09478121811563744,2.097541221002562,-84213243.0,-4.005007868910184,0.0
MSFT,2024-04-30 04:00:00 UTC,401.49,402.16,389.17,412.28950000000003,28781374.0,408.7125105752365,8.768976735662603,412.28950000000003,434.40148529495605,390.177514705044,0.10726436300199745,2.252324952010532,-112994617.0,-5.181409064595982,0.0
MSFT,2024-05-01 04:00:00 UTC,392.61,401.7199,390.31,411.014,23562481.0,407.4008429014045,9.027614111686704,411.014,434.0669727732532,387.9610272267468,0.11217609508801744,2.285819140043223,-89432136.0,-5.596522148798897,0.0
MSFT,2024-05-02 04:00:00 UTC,397.66,399.93,394.6515,410.012,17709364.0,406.49028643460406,8.759820246566226,410.012,433.5454929073692,386.4785070926308,0.11479416654814581,2.2018450247753436,-71722772.0,-5.626636136151035,0.0
MSFT,2024-05-03 04:00:00 UTC,402.28,407.15,401.86,409.069,17446724.0,406.50644963130844,8.799118800382924,409.069,431.470235774186,386.66776422581404,0.10952301823988607,2.1637532091631644,-54276048.0,-4.882518762866766,0.0
MSFT,2024-05-06 04:00:00 UTC,408.76,413.93,406.3701,408.5165,16996639.0,407.1763115711838,8.710603171784147,408.5165,429.82430067190955,387.20869932809046,0.1043179439357262,2.1063508177647012,-37279409.0,-3.695047672540113,0.0
MSFT,2024-05-07 04:00:00 UTC,414.66,414.67,409.09,407.6695,20018228.0,407.382377135833,8.486988659513854,407.6695,427.283642561458,388.05535743854205,0.09622570519235793,2.073334797360105,-57297637.0,-3.0576267593493185,0.0
MSFT,2024-05-08 04:00:00 UTC,408.17,412.23,406.7132,407.0335,11792308.0,407.6831031228965,8.274832326691438,407.0335,425.29753111669834,388.76946888330167,0.08974215201794611,2.0155970981369506,-45505329.0,-2.4276516648624806,0.0
MSFT,2024-05-09 04:00:00 UTC,410.57,412.72,409.1,406.25300000000004,14689727.0,408.12471234928734,7.942344303356336,406.25300000000004,421.9043340275598,390.6016659724403,0.07705215236593824,1.9262573494752462,-30815602.0,-1.7644215861065504,0.0
MSFT,2024-05-10 04:00:00 UTC,412.935,415.38,411.8,405.89500000000004,13402281.0,408.7547397445933,7.630748281688025,405.89500000000004,420.3187924788812,391.47120752111886,0.07107154549270714,1.8398872261387917,-17413321.0,-1.0316410789774864,0.0
MSFT,2024-05-13 04:00:00 UTC,418.01,418.348,410.82,405.899,15440226.0,409.2276216736796,7.6234091187103115,405.899,420.33187752613304,391.46612247386696,0.07111561016968773,1.8426494050832232,-32853547.0,-0.5271362249137042,0.0
MSFT,2024-05-14 04:00:00 UTC,412.02,417.49,411.55,405.998,15109306.0,409.92594341904345,7.503165610231003,405.998,420.70613537862414,391.28986462137584,0.07245422577758585,1.8012208589953436,-17744241.0,0.10069106787034343,0.0
